time;YQR060
21565161;10.1973
21565174;10.3449
21565187;10.1657
21565200;10.0709
21565213;10.1605
21565226;10.1131
21565239;10.0762
21565252;10.0288
21565265;9.7232
21565278;9.90759
21565291;10.1236
21565304;9.67052
21565317;9.86018
21565330;10.0393
21565343;10.329
21565356;10.0077
21565369;10.2606
21565382;10.171
21565395;9.84964
21565408;10.1763
21565421;10.1447
21565434;10.2079
21565447;9.84964
21565460;10.1552
21565473;10.1183
21565486;10.0762
21565499;10.1973
21565512;10.3343
21565525;10.1657
21565538;10.2079
21565551;9.99715
21565564;10.1394
21565577;10.1131
21565590;9.89179
21565603;10.229
21565616;10.2079
21565629;10.1447
21565642;10.229
21565655;10.092
21565668;10.0867
21565681;10.1552
21565694;10.3185
21565707;10.5767
21565720;10.1025
21565733;10.2026
21565746;10.2816
21565759;9.97608
21565772;10.3185
21565785;10.229
21565798;10.1605
21565811;10.3343
21565824;10.1868
21565837;10.3396
21565850;10.2816
21565863;10.2869
21565876;10.2658
21565889;10.2131
21565902;10.1552
21565915;10.5714
21565928;10.3659
21565941;10.5609
21565954;10.5345
21565967;10.5767
21565980;10.545
21565993;10.2395
21566006;10.3975
21566019;10.329
21566032;10.2816
21566045;10.2764
21566058;10.0972
21566071;10.2869
21566084;10.1289
21566097;10.2079
21566110;10.2448
21566123;10.2764
21566136;10.3396
21566149;10.3343
21566162;10.8611
21566175;10.5292
21566188;10.466
21566201;10.2237
21566214;10.2395
21566227;10.1236
21566240;10.2237
21566253;10.3712
21566266;10.0972
21566279;10.1447
21566292;10.1394
21566305;10.2869
21566318;10.2448
21566331;10.4555
21566344;10.3659
21566357;10.1605
21566370;10.4608
21566383;10.4397
21566396;10.1289
21566409;10.3554
21566422;10.4133
21566435;10.1657
21566448;10.0814
21566461;10.1552
21566474;10.2606
21566487;10.1078
21566500;9.9234
21566513;10.4186
21566526;10.0972
21566539;10.5925
21566552;10.4291
21566565;10.3659
21566578;10.2079
21566591;10.524
21566604;10.2764
21566617;10.3132
21566630;10.4555
21566643;10.5503
21566656;10.4871
21566669;10.2184
21566682;10.3501
21566695;9.31228
21566708;10.6083
21566721;10.5029
21566734;10.3396
21566747;10.5503
21566760;10.4239
21566773;10.2816
21566786;10.2922
21566799;10.2974
21566812;10.1025
21566825;10.171
21566838;10.1183
21566851;10.3132
21566864;10.2184
21566877;10.2448
21566890;10.3554
21566903;10.4871
21566916;10.2711
21566929;10.5398
21566942;10.329
21566955;10.4081
21566968;10.3396
21566981;10.5714
21566994;10.3343
21567007;10.3185
21567020;10.4976
21567033;10.3817
21567046;10.2922
21567059;10.1973
21567072;10.3765
21567085;10.4766
21567098;10.3607
21567111;10.3817
21567124;10.229
21567137;10.3765
21567150;10.3554
21567163;10.3027
21567176;10.3396
21567189;10.3185
21567202;10.3343
21567215;10.387
21567228;10.1763
21567241;10.2974
21567254;10.2658
21567267;10.5767
21567280;10.445
21567293;10.1183
21567306;10.1921
21567319;10.3712
21567332;10.4766
21567345;10.3923
21567358;10.5714
21567371;10.4133
21567384;10.4186
21567397;10.2974
21567410;10.2606
21567423;10.3975
21567436;10.4766
21567449;10.4608
21567462;10.308
21567475;10.466
21567488;10.3659
21567501;10.2764
21567514;10.4081
21567527;10.2974
21567540;10.2764
21567553;10.3027
21567566;10.0498
21567579;10.1131
21567592;10.2448
21567605;10.4344
21567618;10.2131
21567631;10.3765
21567644;10.3712
21567657;10.329
21567670;10.387
21567683;10.4397
21567696;10.2711
21567709;10.3027
21567722;9.79696
21567735;10.4871
21567748;10.4713
21567761;10.3659
21567774;10.0551
21567787;10.5082
21567800;10.2764
21567813;10.3449
21567826;10.2711
21567839;10.4239
21567852;10.3027
21567865;10.4766
21567878;10.3659
21567891;10.4608
21567904;10.3185
21567917;10.3449
21567930;10.329
21567943;10.1499
21567956;10.2922
21567969;10.2922
21567982;10.8664
21567995;10.3449
21568008;10.2079
21568021;10.3027
21568034;10.5187
21568047;10.4081
21568060;10.387
21568073;10.5082
21568086;10.5082
21568099;10.2184
21568112;10.5503
21568125;10.5187
21568138;10.4291
21568151;10.6399
21568164;10.761
21568177;10.5082
21568190;10.5187
21568203;10.5767
21568216;10.4818
21568229;10.3185
21568242;10.3923
21568255;10.171
21568268;10.0182
21568281;10.3501
21568294;10.013
21568307;10.5661
21568320;9.74955
21568333;10.2869
21568346;10.308
21568359;10.3659
21568372;10.5134
21568385;10.4291
21568398;10.0024
21568411;10.1868
21568424;9.98662
21568437;10.034
21568450;10.1447
21568463;10.2711
21568476;10.3238
21568489;10.0024
21568502;10.1763
21568515;10.1078
21568528;10.0182
21568541;10.466
21568554;9.62838
21568567;6.86256
21568580;11.7251
21568593;15.2812
21568606;15.2864
21568619;15.2917
21568632;15.2864
21568645;15.2864
21568658;15.2812
21568671;14.6806
21568684;13.1739
21568697;9.97608
21568710;8.99092
21568723;8.47463
21568736;8.20069
21568749;8.25337
21568762;15.2706
21568775;15.1337
21568788;10.5345
21568801;9.99715
21568814;10.524
21568827;10.8085
21568840;9.74428
21568853;13.0316
21568866;9.64418
21568879;11.0403
21568892;9.57043
21568905;12.1993
21568918;10.5609
21568931;9.73374
21568944;9.09102
21568957;8.67483
21568970;11.0192
21568983;10.1078
21568996;12.1782
21569009;10.2553
21569022;12.9052
21569035;8.12166
21569048;7.84245
21569061;8.08479
21569074;6.99953
21569087;8.4641
21569100;7.65806
21569113;11.3353
21569126;10.1447
21569139;11.5355
21569152;8.39561
21569165;10.2869
21569178;11.8674
21569191;10.545
21569204;12.0307
21569217;9.46506
21569230;10.2395
21569243;8.72224
21569256;10.25
21569269;10.7768
21569282;9.65998
21569295;10.1657
21569308;6.82041
21569321;8.72751
21569334;6.84149
21569347;6.89417
21569360;7.26294
21569373;12.4311
21569386;8.75385
21569399;9.3913
21569412;7.35777
21569425;6.78353
21569438;10.2448
21569451;11.6724
21569464;11.683
21569477;12.8367
21569490;11.4775
21569503;9.8391
21569516;9.08048
21569529;10.8506
21569542;10.3607
21569555;11.2668
21569568;9.78115
21569581;8.17961
21569594;10.7031
21569607;8.37981
21569620;7.29982
21569633;7.3525
21569646;6.96265
21569659;6.98373
21569672;6.74139
21569685;9.17004
21569698;7.97942
21569711;6.80988
21569724;6.85729
21569737;6.80988
21569750;11.3247
21569763;10.092
21569776;8.64849
21569789;9.63364
21569802;8.30605
21569815;10.0446
21569828;10.0551
21569841;6.97319
21569854;7.19972
21569867;8.17435
21569880;6.79934
21569893;8.36927
21569906;8.88556
21569919;7.85298
21569932;9.1437
21569945;10.0762
21569958;9.61257
21569971;8.53259
21569984;10.3396
21569997;8.33239
21570010;8.99092
21570023;9.5915
21570036;7.38938
21570049;10.092
21570062;9.55989
21570075;10.0867
21570088;9.71267
21570101;10.2131
21570114;10.7452
21570127;9.69159
21570140;10.2711
21570153;9.05941
21570166;9.46506
21570179;9.89179
21570192;9.58623
21570205;9.08048
21570218;9.44399
21570231;7.79503
21570244;9.73901
21570257;9.59677
21570270;7.99523
21570283;10.2026
21570296;10.6451
21570309;6.99953
21570322;6.8889
21570335;6.92051
21570348;7.36831
21570361;7.0206
21570374;7.61065
21570387;8.00049
21570400;8.76439
21570413;9.48613
21570426;8.8118
21570439;10.3554
21570452;8.95404
21570465;9.68633
21570478;7.43679
21570491;6.85202
21570504;7.43153
21570517;9.11736
21570530;7.63699
21570543;10.1763
21570556;8.72224
21570569;7.80557
21570582;7.28402
21570595;8.88029
21570608;9.60203
21570621;10.4766
21570634;10.3765
21570647;7.96888
21570660;9.40184
21570673;9.2596
21570686;11.2036
21570699;10.8295
21570712;9.43872
21570725;9.39657
21570738;8.92243
21570751;9.13843
21570764;9.18584
21570777;7.86352
21570790;9.57043
21570803;6.989
21570816;8.85921
21570829;10.0551
21570842;10.0446
21570855;7.25767
21570868;8.39034
21570881;9.15423
21570894;8.50098
21570907;8.02157
21570920;7.4684
21570933;7.76869
21570946;6.74139
21570959;6.73085
21570972;7.65806
21570985;8.21122
21570998;7.72655
21571011;8.23756
21571024;9.38077
21571037;8.05844
21571050;8.63795
21571063;9.43872
21571076;9.14897
21571089;6.74139
21571102;7.7845
21571115;8.83814
21571128;7.5527
21571141;6.92051
21571154;8.11113
21571167;9.96027
21571180;9.65472
21571193;9.8075
21571206;7.29982
21571219;8.64322
21571232;8.07425
21571245;7.57904
21571258;8.87502
21571271;6.77827
21571284;9.46506
21571297;7.5685
21571310;9.84437
21571323;7.02587
21571336;10.6662
21571349;8.57473
21571362;7.98469
21571375;9.54408
21571388;9.52301
21571401;6.97846
21571414;7.21026
21571427;8.36927
21571440;10.0656
21571453;8.69063
21571466;8.10586
21571479;8.22176
21571492;6.87836
21571505;7.41572
21571518;6.7888
21571531;7.50001
21571544;6.80461
21571557;7.34723
21571570;9.89179
21571583;10.4608
21571596;9.00673
21571609;10.013
21571622;7.67386
21571635;7.35777
21571648;7.72128
21571661;7.04695
21571674;7.31563
21571687;7.62645
21571700;7.09436
21571713;6.8889
21571726;6.76773
21571739;8.18488
21571752;7.82137
21571765;7.11543
21571778;8.65375
21571791;7.6686
21571804;7.8003
21571817;9.25433
21571830;9.0278
21571843;8.19542
21571856;9.42818
21571869;7.17338
21571882;8.0321
21571895;7.2366
21571908;7.30509
21571921;6.73085
21571934;8.42195
21571947;8.39561
21571960;7.72128
21571973;9.62311
21571986;8.68009
21571999;8.34293
21572012;8.70644
21572025;9.17531
21572038;8.43776
21572051;10.034
21572064;9.22272
21572077;9.32809
21572090;7.41045
21572103;6.773
21572116;6.80461
21572129;7.11016
21572142;7.81611
21572155;6.92578
21572168;6.74139
21572181;7.5527
21572194;6.74139
21572207;6.74666
21572220;6.9047
21572233;8.21122
21572246;9.91286
21572259;10.2974
21572272;7.49474
21572285;7.60538
21572298;7.42099
21572311;6.85202
21572324;7.08909
21572337;8.796
21572350;8.49044
21572363;8.51678
21572376;8.20069
21572389;7.03114
21572402;6.85202
21572415;8.796
21572428;8.53785
21572441;6.92051
21572454;7.73181
21572467;7.5843
21572480;6.73085
21572493;7.12597
21572506;7.35777
21572519;8.90136
21572532;6.75192
21572545;8.26391
21572558;7.54743
21572571;8.25864
21572584;7.86879
21572597;7.70547
21572610;6.80461
21572623;7.75289
21572636;8.44302
21572649;9.60203
21572662;7.37884
21572675;8.34293
21572688;8.75912
21572701;7.77923
21572714;7.53162
21572727;8.21122
21572740;8.06898
21572753;9.51248
21572766;9.73374
21572779;9.08048
21572792;8.4641
21572805;6.73085
21572818;6.73085
21572831;7.38938
21572844;7.5685
21572857;6.78353
21572870;7.25767
21572883;6.82568
21572896;6.9047
21572909;8.29552
21572922;10.013
21572935;7.17338
21572948;6.73085
21572961;6.81514
21572974;6.86256
21572987;6.73085
21573000;6.74139
21573013;8.58
21573026;7.06275
21573039;7.25767
21573052;7.51055
21573065;8.34293
21573078;9.37023
21573091;7.49474
21573104;11.3669
21573117;7.86352
21573130;9.08048
21573143;7.69494
21573156;7.5685
21573169;8.13747
21573182;6.79934
21573195;6.81514
21573208;7.11543
21573221;6.84675
21573234;6.88363
21573247;6.97319
21573260;8.22703
21573273;7.82137
21573286;7.40518
21573299;7.4526
21573312;8.10059
21573325;7.43153
21573338;6.95212
21573351;7.83718
21573364;8.04791
21573377;9.61257
21573390;8.73278
21573403;7.90567
21573416;8.31132
21573429;7.41572
21573442;7.16811
21573455;7.07329
21573468;6.97319
21573481;6.74139
21573494;6.86783
21573507;8.70117
21573520;6.74139
21573533;7.1049
21573546;6.92051
21573559;6.73085
21573572;9.29648
21573585;9.53882
21573598;13.4742
21573611;14.3856
21573624;12.0886
21573637;11.6356
21573650;14.5068
21573663;13.9641
21573676;11.4881
21573689;12.4627
21573702;11.4775
21573715;9.74428
21573728;9.64945
21573741;10.1289
21573754;10.1447
21573767;8.97512
21573780;7.66333
21573793;10.4291
21573806;7.97942
21573819;6.92051
21573832;7.38411
21573845;7.21553
21573858;9.11209
21573871;8.05318
21573884;7.72655
21573897;8.38507
21573910;6.89417
21573923;7.67913
21573936;9.09102
21573949;9.00146
21573962;8.70644
21573975;8.78019
21573988;9.41765
21574001;9.00673
21574014;8.3482
21574027;9.25433
21574040;8.05318
21574053;13.0158
21574066;10.7716
21574079;7.38411
21574092;9.23853
21574105;7.87406
21574118;10.9823
21574131;7.79503
21574144;9.85491
21574157;8.82761
21574170;8.64322
21574183;8.08479
21574196;6.73085
21574209;7.62645
21574222;6.773
21574235;10.7768
21574248;6.78353
21574261;6.74666
21574274;7.07856
21574287;7.33143
21574300;8.41142
21574313;8.68009
21574326;8.98565
21574339;8.72751
21574352;9.06994
21574365;7.96362
21574378;7.74235
21574391;9.77589
21574404;8.17961
21574417;8.28498
21574430;9.67579
21574443;10.0182
21574456;7.53689
21574469;8.23756
21574482;7.9004
21574495;9.33862
21574508;6.81514
21574521;8.76966
21574534;7.35777
21574547;6.7888
21574560;7.72128
21574573;8.93824
21574586;9.62311
21574599;9.27014
21574612;8.69063
21574625;8.36927
21574638;8.47463
21574651;8.26917
21574664;8.55893
21574677;7.2366
21574690;10.2816
21574703;8.28498
21574716;8.06898
21574729;9.57569
21574742;8.42722
21574755;8.77492
21574768;11.467
21574781;9.22272
21574794;11.4564
21574807;11.6988
21574820;8.40615
21574833;8.63795
21574846;7.92674
21574859;8.38507
21574872;8.13747
21574885;8.21122
21574898;8.03737
21574911;8.22703
21574924;8.75912
21574937;8.15854
21574950;8.94351
21574963;9.88652
21574976;8.2481
21574989;8.30078
21575002;7.29982
21575015;7.06802
21575028;8.31132
21575041;8.00576
21575054;10.9086
21575067;7.17865
21575080;6.76773
21575093;8.32186
21575106;6.99426
21575119;7.61591
21575132;8.49571
21575145;7.6686
21575158;6.87309
21575171;11.6935
21575184;9.67579
21575197;7.74762
21575210;7.93728
21575223;6.95212
21575236;7.55796
21575249;9.0278
21575262;9.23853
21575275;7.01007
21575288;7.86879
21575301;6.89417
21575314;7.14704
21575327;8.84868
21575340;7.9004
21575353;8.99092
21575366;7.11543
21575379;8.77492
21575392;8.86448
21575405;8.12166
21575418;8.79073
21575431;9.85491
21575444;13.864
21575457;15.2864
21575470;15.2864
21575483;14.8439
21575496;13.648
21575509;13.4742
21575522;11.6303
21575535;9.73374
21575548;9.96027
21575561;9.9392
21575574;9.8075
21575587;10.0235
21575600;9.36496
21575613;8.33766
21575626;8.55893
21575639;8.83814
21575652;8.7117
21575665;10.2816
21575678;8.37454
21575691;6.94158
21575704;10.2553
21575717;9.49667
21575730;7.57377
21575743;7.92674
21575756;7.18919
21575769;7.74235
21575782;7.52109
21575795;7.93201
21575808;7.69494
21575821;11.0719
21575834;9.11736
21575847;7.8003
21575860;6.84675
21575873;11.0192
21575886;10.0077
21575899;8.796
21575912;10.3449
21575925;8.95931
21575938;8.19542
21575951;7.11016
21575964;9.17004
21575977;11.0561
21575990;7.49474
21576003;6.73085
21576016;7.28928
21576029;8.42195
21576042;8.44829
21576055;7.57377
21576068;6.87836
21576081;7.58957
21576094;7.04168
21576107;6.89417
21576120;8.24283
21576133;7.89513
21576146;7.49474
21576159;7.94254
21576172;6.79407
21576185;8.63268
21576198;7.03114
21576211;7.51055
21576224;7.90567
21576237;8.58
21576250;6.80988
21576263;8.48517
21576276;11.0666
21576289;10.4871
21576302;10.1447
21576315;8.09532
21576328;10.6768
21576341;10.2395
21576354;9.9392
21576367;10.034
21576380;8.96458
21576393;9.51248
21576406;8.94877
21576419;9.28594
21576432;8.86975
21576445;9.74955
21576458;8.83287
21576471;9.77062
21576484;10.7505
21576497;10.7663
21576510;10.8611
21576523;10.9718
21576536;10.3185
21576549;9.81276
21576562;11.5039
21576575;11.546
21576588;9.77062
21576601;11.1825
21576614;11.1983
21576627;11.2194
21576640;10.74
21576653;9.97608
21576666;9.98135
21576679;9.94447
21576692;9.65998
21576705;9.89705
21576718;9.10155
21576731;11.1193
21576744;9.62838
21576757;10.092
21576770;9.98135
21576783;10.5556
21576796;10.4976
21576809;8.64849
21576822;8.11639
21576835;9.98662
21576848;9.69686
21576861;9.4914
21576874;10.4608
21576887;9.33335
21576900;10.9296
21576913;9.1437
21576926;10.1552
21576939;9.5915
21576952;8.85921
21576965;11.2141
21576978;9.2596
21576991;8.51678
21577004;9.29648
21577017;9.92866
21577030;10.7294
21577043;7.85825
21577056;9.06994
21577069;10.3449
21577082;9.34389
21577095;8.60107
21577108;10.2131
21577121;8.72751
21577134;9.54935
21577147;9.81803
21577160;8.97512
21577173;8.86975
21577186;11.1298
21577199;9.47033
21577212;8.65375
21577225;10.7505
21577238;9.31755
21577251;11.035
21577264;8.70117
21577277;9.98662
21577290;10.0867
21577303;9.32809
21577316;8.86448
21577329;8.56946
21577342;8.19542
21577355;9.02253
21577368;10.1341
21577381;8.14274
21577394;8.36927
21577407;7.76869
21577420;6.88363
21577433;8.18488
21577446;7.74762
21577459;6.73612
21577472;7.16811
21577485;6.9047
21577498;6.78353
21577511;6.77827
21577524;8.76966
21577537;8.70644
21577550;6.93104
21577563;6.79934
21577576;7.40518
21577589;9.31228
21577602;8.35873
21577615;8.91716
21577628;7.79503
21577641;9.21745
21577654;8.07952
21577667;9.75481
21577680;8.41142
21577693;9.36496
21577706;7.21026
21577719;8.90136
21577732;6.89417
21577745;8.25864
21577758;9.1437
21577771;9.80223
21577784;6.8889
21577797;7.13124
21577810;8.31659
21577823;8.31132
21577836;9.35443
21577849;9.78642
21577862;8.63795
21577875;7.90567
21577888;8.88029
21577901;10.4186
21577914;9.52301
21577927;8.90663
21577940;9.1595
21577953;10.1394
21577966;8.53785
21577979;10.2922
21577992;8.63268
21578005;9.3597
21578018;9.50194
21578031;9.48087
21578044;7.99523
21578057;9.88652
21578070;10.3659
21578083;8.87502
21578096;9.64945
21578109;10.1289
21578122;9.41765
21578135;10.2974
21578148;8.99092
21578161;9.40184
21578174;8.11639
21578187;9.95501
21578200;9.8233
21578213;10.9823
21578226;9.3597
21578239;10.9033
21578252;8.68536
21578265;10.1499
21578278;8.65375
21578291;9.99188
21578304;10.2448
21578317;10.603
21578330;8.91716
21578343;8.364
21578356;9.63364
21578369;9.44926
21578382;9.06994
21578395;8.64849
21578408;7.60538
21578421;9.51248
21578434;8.56419
21578447;7.62118
21578460;12.5206
21578473;8.61161
21578486;9.44926
21578499;6.74139
21578512;8.97512
21578525;6.79934
21578538;8.0163
21578551;9.86018
21578564;11.2615
21578577;8.61161
21578590;8.32712
21578603;6.82568
21578616;6.7888
21578629;6.73085
21578642;6.79407
21578655;6.7888
21578668;6.77827
21578681;6.76246
21578694;7.25241
21578707;9.84964
21578720;6.989
21578733;8.95931
21578746;8.48517
21578759;7.36831
21578772;8.27444
21578785;7.06275
21578798;7.2208
21578811;7.28928
21578824;7.28402
21578837;7.05748
21578850;7.59484
21578863;6.73612
21578876;8.16381
21578889;8.39561
21578902;8.56946
21578915;6.92051
21578928;11.0245
21578941;9.54408
21578954;8.69063
21578967;7.25241
21578980;7.28402
21578993;8.46937
21579006;7.34197
21579019;7.50528
21579032;8.18488
21579045;8.05318
21579058;9.21219
21579071;8.41668
21579084;7.33143
21579097;9.18058
21579110;7.7845
21579123;6.74666
21579136;8.62741
21579149;8.91716
21579162;8.19015
21579175;9.08048
21579188;9.41238
21579201;10.6978
21579214;9.77062
21579227;8.02684
21579240;7.37884
21579253;6.95739
21579266;8.96458
21579279;8.61688
21579292;9.35443
21579305;7.07856
21579318;7.65279
21579331;7.21553
21579344;7.05221
21579357;6.773
21579370;6.83622
21579383;6.73085
21579396;7.87932
21579409;7.28402
21579422;6.989
21579435;8.0163
21579448;7.53689
21579461;6.74139
21579474;11.1825
21579487;8.148
21579500;7.91093
21579513;7.09963
21579526;10.2553
21579539;7.65279
21579552;7.66333
21579565;6.73085
21579578;6.89417
21579591;7.02587
21579604;6.73085
21579617;6.73612
21579630;6.84149
21579643;7.13124
21579656;6.91524
21579669;7.13651
21579682;9.22272
21579695;6.90997
21579708;6.73085
21579721;8.41142
21579734;6.92051
21579747;7.16811
21579760;6.73085
21579773;6.82568
21579786;6.83095
21579799;6.73085
21579812;7.27348
21579825;6.74139
21579838;7.13651
21579851;7.07329
21579864;6.73085
21579877;7.43679
21579890;7.60011
21579903;10.3449
21579916;7.54743
21579929;8.28498
21579942;10.0393
21579955;6.74139
21579968;7.17338
21579981;6.73085
21579994;6.77827
21580007;7.17338
21580020;6.74139
21580033;6.73085
21580046;7.25767
21580059;6.86783
21580072;6.91524
21580085;7.80557
21580098;7.38938
21580111;6.74666
21580124;6.87309
21580137;8.16381
21580150;6.83095
21580163;7.03641
21580176;10.9665
21580189;7.90567
21580202;7.55796
21580215;7.22607
21580228;6.79407
21580241;7.21026
21580254;7.26294
21580267;6.74666
21580280;6.74139
21580293;7.27348
21580306;7.15758
21580319;7.07329
21580332;7.52109
21580345;8.47463
21580358;8.18488
21580371;8.23756
21580384;7.25767
21580397;6.85202
21580410;8.71697
21580423;6.95739
21580436;6.97319
21580449;6.73085
21580462;6.75719
21580475;6.73612
21580488;6.81514
21580501;7.17865
21580514;7.88459
21580527;6.90997
21580540;7.58957
21580553;7.53689
21580566;7.27348
21580579;7.34723
21580592;7.83718
21580605;6.89417
21580618;7.21026
21580631;6.73612
21580644;6.82568
21580657;6.73085
21580670;6.77827
21580683;8.18488
21580696;6.76773
21580709;8.95931
21580722;9.02253
21580735;7.30509
21580748;6.90997
21580761;6.7888
21580774;7.99523
21580787;9.18584
21580800;7.1207
21580813;7.96362
21580826;8.61688
21580839;8.06898
21580852;7.39465
21580865;8.96458
21580878;8.20595
21580891;10.3554
21580904;9.3913
21580917;8.1322
21580930;9.63364
21580943;8.44302
21580956;7.52635
21580969;7.52109
21580982;7.5685
21580995;8.70117
21581008;7.84245
21581021;7.97415
21581034;9.06468
21581047;9.47033
21581060;8.82761
21581073;7.85298
21581086;7.3367
21581099;7.06802
21581112;8.89082
21581125;9.03307
21581138;9.67579
21581151;9.23853
21581164;7.13124
21581177;8.63268
21581190;10.0498
21581203;7.09963
21581216;8.77492
21581229;9.63891
21581242;6.81514
21581255;6.8889
21581268;7.28402
21581281;7.47367
21581294;7.32616
21581307;9.59677
21581320;9.70213
21581333;8.58
21581346;7.33143
21581359;7.26821
21581372;8.16908
21581385;7.47894
21581398;8.19542
21581411;7.67386
21581424;8.19542
21581437;9.11736
21581450;7.90567
21581463;7.58957
21581476;8.69063
21581489;7.68967
21581502;7.77396
21581515;7.67913
21581528;7.60011
21581541;7.60538
21581554;7.41572
21581567;8.52732
21581580;6.773
21581593;7.61065
21581606;7.44206
21581619;6.73085
21581632;6.73085
21581645;6.74666
21581658;7.28402
21581671;8.44302
21581684;7.04695
21581697;8.30078
21581710;6.9047
21581723;9.04887
21581736;7.5527
21581749;6.80988
21581762;7.18919
21581775;6.85729
21581788;6.79934
21581801;7.26821
21581814;6.80461
21581827;7.0048
21581840;7.71601
21581853;6.90997
21581866;8.69063
21581879;7.19972
21581892;6.99953
21581905;8.35347
21581918;9.56516
21581931;7.79503
21581944;6.73085
21581957;8.56946
21581970;9.47033
21581983;10.171
21581996;8.5958
21582009;6.73085
21582022;9.78642
21582035;6.73085
21582048;6.73612
21582061;7.04695
21582074;9.18584
21582087;6.8889
21582100;8.75912
21582113;6.86256
21582126;11.409
21582139;8.93824
21582152;8.76439
21582165;8.31132
21582178;7.86352
21582191;7.92147
21582204;6.82568
21582217;7.86879
21582230;7.15758
21582243;7.85298
21582256;9.22272
21582269;7.08909
21582282;8.09532
21582295;8.47463
21582308;7.51055
21582321;9.18584
21582334;7.48421
21582347;6.79934
21582360;7.09963
21582373;7.9162
21582386;7.82137
21582399;7.27875
21582412;6.79934
21582425;7.81084
21582438;8.29552
21582451;8.08479
21582464;7.43679
21582477;6.82041
21582490;7.04168
21582503;9.55462
21582516;7.44733
21582529;7.31036
21582542;6.73085
21582555;6.76773
21582568;7.17338
21582581;6.83622
21582594;7.13651
21582607;7.24187
21582620;6.76246
21582633;8.13747
21582646;7.24714
21582659;6.73612
21582672;7.67386
21582685;6.93631
21582698;7.0206
21582711;6.79934
21582724;6.74666
21582737;6.83622
21582750;7.05221
21582763;6.79934
21582776;7.13651
21582789;8.92243
21582802;8.0163
21582815;7.20499
21582828;9.36496
21582841;7.9162
21582854;9.64418
21582867;7.60538
21582880;9.53355
21582893;9.23853
21582906;9.65998
21582919;6.94685
21582932;10.4397
21582945;6.74139
21582958;6.73085
21582971;7.02587
21582984;7.28928
21582997;7.56323
21583010;8.88556
21583023;6.773
21583036;6.88363
21583049;6.73085
21583062;6.73085
21583075;7.05748
21583088;6.73085
21583101;6.73085
21583114;7.22607
21583127;7.94781
21583140;8.84868
21583153;10.5819
21583166;9.36496
21583179;7.65279
21583192;7.34197
21583205;7.07329
21583218;6.74666
21583231;6.91524
21583244;7.68967
21583257;6.79407
21583270;7.25241
21583283;8.49044
21583296;7.77923
21583309;7.69494
21583322;9.00673
21583335;7.88459
21583348;7.64752
21583361;6.75192
21583374;7.28402
21583387;7.64752
21583400;7.94781
21583413;6.79934
21583426;7.29982
21583439;8.57473
21583452;8.26917
21583465;6.75719
21583478;7.59484
21583491;7.47894
21583504;7.25767
21583517;7.37358
21583530;8.76966
21583543;7.31036
21583556;8.94351
21583569;9.97608
21583582;8.09005
21583595;6.773
21583608;6.94685
21583621;7.14177
21583634;7.25767
21583647;7.41045
21583660;8.71697
21583673;7.86879
21583686;7.61591
21583699;6.76246
21583712;6.89944
21583725;6.79407
21583738;8.16381
21583751;6.74666
21583764;6.73085
21583777;6.74139
21583790;6.79407
21583803;7.0206
21583816;6.79934
21583829;6.89417
21583842;6.90997
21583855;6.87309
21583868;8.38507
21583881;7.28402
21583894;10.1552
21583907;6.73085
21583920;8.20595
21583933;7.22607
21583946;6.73085
21583959;7.41572
21583972;7.89513
21583985;8.55366
21583998;7.87406
21584011;6.73085
21584024;6.74666
21584037;6.73085
21584050;6.90997
21584063;6.93631
21584076;8.74858
21584089;8.30605
21584102;7.97942
21584115;9.59677
21584128;7.95835
21584141;9.29121
21584154;11.0455
21584167;8.90136
21584180;7.17338
21584193;8.05318
21584206;6.93631
21584219;7.11543
21584232;7.06802
21584245;6.9047
21584258;8.00049
21584271;7.14704
21584284;7.03114
21584297;6.92051
21584310;6.96265
21584323;8.23756
21584336;7.75816
21584349;7.59484
21584362;7.33143
21584375;9.11736
21584388;7.79503
21584401;9.58096
21584414;6.82568
21584427;9.24906
21584440;7.95835
21584453;8.15327
21584466;10.4133
21584479;8.89609
21584492;7.04168
21584505;7.25241
21584518;8.2481
21584531;6.89944
21584544;7.88459
21584557;8.02157
21584570;7.19446
21584583;7.80557
21584596;7.48421
21584609;7.17338
21584622;8.33766
21584635;10.1499
21584648;9.04887
21584661;10.092
21584674;8.6959
21584687;9.17004
21584700;8.15854
21584713;6.80461
21584726;7.96362
21584739;6.74666
21584752;7.41045
21584765;8.43776
21584778;6.99426
21584791;6.7888
21584804;6.79934
21584817;6.73085
21584830;7.03641
21584843;7.03114
21584856;6.95212
21584869;9.80223
21584882;6.85729
21584895;6.82041
21584908;6.84675
21584921;6.79934
21584934;6.73085
21584947;8.20595
21584960;7.04695
21584973;6.74139
21584986;9.38077
21584999;6.86256
21585012;7.63699
21585025;9.79696
21585038;8.61161
21585051;10.2131
21585064;10.1289
21585077;9.32282
21585090;9.12789
21585103;6.78353
21585116;8.97512
21585129;7.41045
21585142;8.87502
21585155;9.50194
21585168;8.63268
21585181;8.27444
21585194;6.95212
21585207;6.92578
21585220;7.08382
21585233;10.3396
21585246;12.3679
21585259;12.9052
21585272;9.24906
21585285;11.5565
21585298;10.74
21585311;10.2448
21585324;8.85395
21585337;10.4555
21585350;10.1289
21585363;9.32282
21585376;9.53882
21585389;10.1973
21585402;11.3142
21585415;9.86018
21585428;10.1236
21585441;9.22272
21585454;9.21219
